Código;Descripción;;Linea;Imp.;Desc.;Precio Vent.;Precio May.;Precio Cost.;Stock Min;Mon.
6942138916294;COLCHON INFLABLE BESTWAY;UNIDADES;27;10;0;102.500;0;80.000;2;1
6942138916324;BESTWAY COLCHON INFLABLE 1 PLAZA 1/2;UNIDADES;11;10;0;195.000;0;138.900;2;1
6942138916461;BESTWAY COLCHON INFLABLE 1 PLAZA;UNIDADES;11;10;0;87.000;0;62.000;2;1
6942138917796;INFLADOR PUMP;UNIDADES;29;10;0;25.000;0;15.600;2;1
6942138927962;CASITA ARMABLE PARA NILOS;UNIDADES;18;10;0;120.000;0;81.600;2;1
6942138935011;CAMPING CON PELOTERO PARA NIÑOS;UNIDADES;18;10;0;131.000;0;93.600;2;1
6942138949681;FLOTADOR PARA PILETA BESTWAY;UNIDADES;18;10;0;10.500;0;7.200;2;1
6942138949780;SALVAVIDAS BESTWAY CON DISEÑO LENTES;UNIDADES;18;10;0;15.000;0;10.100;2;1
6942138950021;JUGUETE;UNIDADES;1;10;0;36.890;0;0;2;1
6942138960228;JUGUETE;UNIDADES;1;10;0;16.500;0;0;2;1
6942189329753;LAMPARA FLC E40 ESP. 105W;UNIDADES;29;10;0;99.490;0;76.500;2;1
6942238555027;BASURERO DE METAL;UNIDADES;1;10;0;22.990;0;17.500;2;1
6942309900015;SOSTEN DE SILICONA;UNIDADES;11;10;0;25.000;0;17.000;2;1
6942353000020;TAPETE;UNIDADES;1;10;0;98.000;0;0;2;1
6942555900296;ALBUM INFANTIL 40 HOJAS;UNIDADES;20;10;0;20.000;0;12.500;2;1
6942555968050;AGENDA NEW YORK;UNIDADES;1;10;0;12.000;0;8.000;2;1
6942555968333;ALBUM INFANTIL 40 HOJAS;UNIDADES;20;10;0;20.000;0;12.500;2;1
6942555969392;ALBUM ADULTO 20 HOJAS;UNIDADES;20;10;0;20.000;0;12.500;2;1
6943;REGLA PLASTICO 30CM;UNIDADES;8;10;0;1.500;0;980;2;1
6943504101306;SET AUTITOS BEN 10;UNIDADES;1;10;0;11.000;0;5.500;2;1
6943845381108;JUGUETE ROBOTS;UNIDADES;1;10;0;38.000;0;23.500;2;1
6944;BOLIGRAFOS COLORES 5U;UNIDADES;8;10;0;8.500;0;4.840;2;1
6944031258365;LINTERNA LED MEDIANO RECARGABLE 4 FOCOS;UNIDADES;20;10;0;27.000;0;20.000;2;1
6944068336418;JUEGO DE BROCHAS FAFULA ...........;UNIDADES;54;10;0;25.000;0;16.000;2;1
6944080100219;JUGUETE;UNIDADES;1;10;0;35.000;0;0;2;1
6944198201051;MORDILLO FLOWER BABY;UNIDADES;14;10;0;5.000;0;3.000;2;1
6944198201075;TIJERITA;UNIDADES;1;10;0;10.000;0;5.000;2;1
6944198220243;MORDILLO PARA BEBE;UNIDADES;14;10;0;12.000;0;7.500;2;1
6944198220250;CORTA UÑA P/ BEBE;UNIDADES;20;10;0;9.500;0;5.500;2;1
6944262428179;ESPEJO DE MESA REDONDO 15CM;UNIDADES;20;10;0;4.500;0;2.990;2;1
6944262428209;ESPEJO DE MESA REDONDO 20CM;UNIDADES;31;10;0;11.500;0;7.500;2;1
6944269700032;COLADOR P/PASTA INOX;UNIDADES;31;10;0;20.000;0;13.500;2;1
6944269700056;COLADOR P/PASTA INOX;UNIDADES;31;10;0;25.500;0;17.000;2;1
6944349100011;APARATA P/MOSQUITO LUYAO;UNIDADES;1;10;0;12.490;0;10.000;2;1
6944641433510;PELA PAPA;UNIDADES;31;10;0;7.250;0;5.500;2;1
6944641433527;PELA PAPA;UNIDADES;31;10;0;7.250;0;5.500;2;1
6944641433619;PELA PAPA;UNIDADES;31;10;0;7.250;0;5.500;2;1
6944641435750;JARRA 500ML;UNIDADES;31;10;0;10.500;0;7.500;2;1
6944837831045;JUGUETE;UNIDADES;18;10;0;37.000;0;20.000;2;1
6944841186896;JUGUETE SUPER GUN;UNIDADES;1;10;0;28.500;0;19.000;2;1
6944908239398;SET DE COPAS DE VINO +JARRITA;UNIDADES;31;10;0;45.000;0;34.500;2;1
6944984003135;JUGUETE COMPUTADOR KITY;UNIDADES;1;10;0;140.000;0;90.000;2;1
6945112071255;MARCADORES PEPPA PIG;UNIDADES;8;10;0;13.000;0;8.000;2;1
6945507818601;CEPILLO KLEENEX;UNIDADES;1;10;0;3.000;0;0;2;1
6945611111117;EVILLAS;UNIDADES;20;10;0;6.500;0;4.000;2;1
694564830588;PLATO PORCELANA COLORIDO;UNIDADES;1;10;0;6.500;0;3.600;2;1
6945658112924;AGENDITA;UNIDADES;20;10;0;7.000;0;4.500;2;1
6945830120495;TOY STORY 3;UNIDADES;1;10;0;30.000;0;15.000;2;1
6945861121959;HEROES MARVEL;UNIDADES;1;10;0;31.000;0;15.500;2;1
6945869129773;MUÑECAS FROZEN;UNIDADES;18;10;0;35.000;0;25.000;2;1
6945875090425;JUGUETE;UNIDADES;1;10;0;6.800;0;0;2;1
6945875091859;JUGUETE;UNIDADES;1;10;0;10.000;0;5.000;2;1
6945875092511;KIT HULL;UNIDADES;1;10;0;38.000;0;23.500;2;1
6945875093006;JUGUETE;UNIDADES;1;10;0;32.000;0;0;2;1
6945875120313;JUGUETE TOY STORY 3;UNIDADES;18;10;0;35.000;0;20.000;2;1
6945875121150;THE AVENGERS MARVEL;UNIDADES;1;10;0;36.000;0;18.000;2;1
6945875121228;JUGUETES DISNEY;UNIDADES;18;10;0;38.000;0;27.300;2;1
6945875127763;SET DE SPIDERMAN;UNIDADES;1;10;0;35.000;0;20.000;2;1
6945875855215;JUGUETE;UNIDADES;1;10;0;45.000;0;0;2;1
6945875872021;JUGUETE SPIDER MAN 4;UNIDADES;1;10;0;32.000;0;16.000;2;1
6945900130805;PELOTITA CHILLON;UNIDADES;1;10;0;7.500;0;4.950;2;1
6945900155266;BURBIJAS BUBBLE MAGIC;UNIDADES;1;10;0;3.000;0;1.650;2;1
6945900251906;MAQUILLAJE;UNIDADES;1;10;0;22.005;0;15.000;2;1
6946;HOJA N°1 X U;UNIDADES;8;10;0;200;0;70;2;1
6946258458832;COCINA D/INDUCCION VESTAX;UNIDADES;28;10;0;96.000;0;68.500;2;1
6946992786895;STICKERS;UNIDADES;1;10;0;4.000;0;2.500;2;1
6947151899944;PICADOR MADERA;UNIDADES;1;10;0;26.500;0;17.500;2;1
6947151899968;PICADOR DE MADERA;UNIDADES;1;10;0;21.000;0;14.000;2;1
6947151899982;PICADOR MADERA;UNIDADES;1;10;0;17.500;0;11.500;2;1
6947582110885;CARTUCHERA BAYMAX;UNIDADES;18;10;0;15.000;0;10.000;2;1
6947582899056;CARTUCHERA P/NIÑAS BEAR GAS 11000;UNIDADES;1;10;0;15.000;0;10.000;2;1
6947582900066;CORTINA P/BAÑO;UNIDADES;6;10;0;12.500;0;8.000;2;1
6947582900080;CORTINA P/BAÑO;UNIDADES;6;10;0;7.500;0;5.000;2;1
6947584231304;SONAJERO BEBE;UNIDADES;18;10;0;40.000;0;30.420;2;1
6947787101169;HORNALLA A INDUCCION INFRARROJO;UNIDADES;28;10;0;207.000;0;159.000;2;1
694779160042;PORTA CEPILLO;UNIDADES;23;10;0;8.000;0;10.000;2;1
6947791603062;JABONERA;UNIDADES;6;10;0;4.000;0;2.840;2;1
6947791603246;JABONERA;UNIDADES;6;10;0;3.700;0;2.580;2;1
6947791605042;PORTACEPILLOS;UNIDADES;6;10;0;12.000;0;8.000;2;1
6947807000076;MUÑECO DRAGON BALL;UNIDADES;18;10;0;200.000;0;150.000;2;1
6947829300062;JUGUETE;UNIDADES;18;10;0;80.000;0;57.820;2;1
6947829300666;JUGUETE;UNIDADES;18;10;0;75.000;0;60.770;2;1
6947944600962;POTE DE VIDRIO YINXUE;UNIDADES;20;10;0;20.500;0;14.600;2;1
6947961306212;PINZAS PLASTICOS;UNIDADES;6;10;0;6.900;0;4.890;2;1
6947981501024;FRUTERA INOXIDABLE;UNIDADES;31;10;0;31.500;0;24.000;2;1
6948210600969;CHICLE CARITA DE LA SEMANA POTE X 60 UNID;UNIDADES;24;10;0;47.000;0;36.000;2;1
6948238700276;TIJERITA;UNIDADES;1;10;0;9.500;0;0;2;1
6948242400032;OSO TAMBOR C/CARAMELOS 30U;UNIDADES;26;10;0;25.000;0;21.000;2;1
6948242400049;HOMBRE ARAÑA NEGRO CARAMELO 30;UNIDADES;24;10;0;28.950;0;24.150;2;1
6948242400056;PATINETA CON CARAMELO;UNIDADES;24;10;0;28.950;0;24.150;2;1
6948242400063;GLOBO DE MICKEY CON CARAMELO 30;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400070;HOMBRE ARAÑA CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400087;AUTOBUS CARAMELO;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400100;RAQUETA CARAMELO;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400124;BASKETBALL CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400131;AVION CARAMELO PAUQTE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400155;PINBALL CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400162;BLEY BLEY CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400186;HOMBRE ARAÑA CON GLOBO CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400247;PANDERETA CARAMELO PAQUETE X 24;UNIDADES;24;10;0;27.000;0;20.700;2;1
6948242400315;PULSERA CON CASCABEL CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400322;PALMADAS CARAMELOS;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400339;PEINES DE DIBUJOS ANIMADOS CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400377;YOYO HAMBURGO;UNIDADES;26;10;0;25.000;0;21.000;2;1
6948242400384;RELOJ CARAMELO;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400407;LENTES DE ELEFANTE;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400414;PISTOLA COLORIDO CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948242400483;LANGOSTA CON CARAMELO 30;UNIDADES;24;10;0;28.950;0;24.150;2;1
6948242400575;AUTO CARRERA CARAMELO 30;UNIDADES;24;10;0;28.950;0;24.150;2;1
6948242400995;TIJERAS CON CARAMELOS 30;UNIDADES;24;10;0;28.950;0;24.150;2;1
6948242407130;ANTEOJOS CON NARIZ CARAMELO PAQUETE X 24;UNIDADES;24;10;0;25.000;0;19.000;2;1
6948480115316;MINECRAFT POCKET EDITION;UNIDADES;18;10;0;30.000;0;22.000;2;1
6948481115308;MINECRAFT;UNIDADES;18;10;0;23.000;0;16.000;2;1
6948481115315;MINECRAFT;UNIDADES;18;10;0;22.000;0;16.000;2;1
6948482115314;MINECRAFT;UNIDADES;18;10;0;13.500;0;9.000;2;1
6948694866738;CUCHARON/ESPATULA Y ESPUMADERA DE MADERA;UNIDADES;31;10;0;11.000;0;5.000;2;1
6948733767729;LENCERIA;UNIDADES;20;10;0;5.000;0;3.500;2;1
6948745412129;MOTO AVENGERS;UNIDADES;18;10;0;50.000;0;34.800;2;1
6948832900003;PEINE CHAGHAO;UNIDADES;1;10;0;3.000;0;2.000;2;1
6948832900027;PEINE CHANGHAO;UNIDADES;1;10;0;2.550;0;1.700;2;1
6948846845680;PERROS JUGUETE;UNIDADES;18;10;0;38.000;0;28.750;2;1
6949;SOBRE P/CARTA;UNIDADES;8;10;0;500;0;130;2;1
6949053742052;RESALTADOR;UNIDADES;8;10;0;12.000;0;8.000;2;1
69491;JARRA NACIONAL 2 LITROS;UNIDADES;20;10;0;10.000;0;6.000;2;1
6949184500521;TERMO P/AGUA FRIA VESTAX;UNIDADES;1;10;0;135.000;0;98.000;2;1
6949184500590;VESTAX COCINA DE INDUCCION VT-S28;UNIDADES;20;10;0;210.000;0;160.000;2;1
6949184500591;ALLTON BATIDORA DE MANO ST-1508;UNIDADES;20;10;0;63.000;0;45.000;2;1
6949184500592;SILLA BLANCA;UNIDADES;20;10;0;45.000;0;39.000;2;1
6949184500593;HORNO PARA CARBON;UNIDADES;20;10;0;65.000;0;40.000;2;1
6949184500594;UPISA CHORIZOS PRONTA AJO/PICANTE/TRAD;UNIDADES;42;10;0;16.400;0;13.662;2;1
6949184500596;OURO TUBITO PACK FRIO 12*269CM3;UNIDADES;22;10;0;35.000;0;29.700;2;1
6949484500538;TERMO INOX 2,5L;UNIDADES;31;10;0;145.000;0;98.500;2;1
6949586632035;PRESTOBARBA GILLETTE AZUL;UNIDADES;23;10;0;5.500;0;4.428;2;1
6949777620117;COTONETES;UNIDADES;17;10;0;5.500;0;3.500;2;1
6949846908917;PEINE CHANGHAO;UNIDADES;1;10;0;2.550;0;1.700;2;1
695;ASADERA CUADRADO;UNIDADES;20;10;0;15.000;0;10.000;2;1
6950004521428;FLORERO;UNIDADES;20;10;0;24.000;0;17.270;2;1
6950068241201;PEGAMENTO;UNIDADES;1;0;0;1.500;0;550;2;1
6950128912829;FLORERO;UNIDADES;20;10;0;11.500;0;7.990;2;1
6950300005684;FLORERO;UNIDADES;1;10;0;15.000;0;10.000;2;1
6950300005745;FLORERO;UNIDADES;20;10;0;23.000;0;15.000;2;1
6950300006001;FLORERO;UNIDADES;31;10;0;17.000;0;11.900;2;1
6950300006025;FLORERO;UNIDADES;1;10;0;20.000;0;13.900;2;1
6950300006063;FLORERO;UNIDADES;20;10;0;17.000;0;11.900;2;1
6950300006070;FLORERO;UNIDADES;1;10;0;17.000;0;12.000;2;1
6950300006094;FLORERO;UNIDADES;31;10;0;16.500;0;10.900;2;1
6950303136538;TERMO ACERO INOX MAST 2,5L;UNIDADES;20;10;0;135.000;0;99.000;2;1
6950305745202;TERMO ACERO INOX 2,5L;UNIDADES;1;10;0;98.000;0;60.000;2;1
6950367406066;AZUCARERA DE PLATICO;UNIDADES;31;10;0;8.000;0;5.500;2;1
6950630566886;KITS ESCOLAR REF. 6888SB.............;UNIDADES;8;10;0;14.500;0;9.500;2;1
6950650539323;BAZAR;UNIDADES;1;10;0;4.000;0;0;2;1
6950854192946;FLORERO COLORIDO;UNIDADES;31;10;0;9.000;0;7.000;2;1
6950856200410;JUEGO DE JARRA +VASOS;UNIDADES;31;10;0;30.000;0;20.000;2;1
6950856201967;JARRA VIDRIO CON TAPA;UNIDADES;20;10;0;28.000;0;20.000;2;1
6950865403390;MEIS NATURAL POLVO BRILLOSO;UNIDADES;54;10;0;14.500;0;9.500;2;1
6950865403543;POLVO COMPACTO POWDER MELS..........;UNIDADES;54;10;0;17.000;0;12.000;2;1
6951044895166;CAMIONETA A CONTROL;UNIDADES;1;10;0;35.000;0;20.000;2;1
6951128810887;PARLANTE MEGA STAR;UNIDADES;28;10;0;140.000;0;100.000;2;1
6951247652153;ALMOHADA PARA BEBE;UNIDADES;14;10;0;12.000;0;8.000;2;1
6951460803127;BAZAR;UNIDADES;1;10;0;2.000;0;0;2;1
6951483214528;BIBERON;UNIDADES;1;10;0;8.000;0;4.000;2;1
695160540158;MUÑECO AVENGERS;UNIDADES;18;10;0;38.000;0;23.500;2;1
6951736500031;FRESH UP SENSITIVE 90GR;UNIDADES;23;10;0;8.400;0;7.000;2;1
6951831333871;BIBERON APPLE;UNIDADES;14;10;0;15.000;0;8.000;2;1
6951831396081;MAMADERA APPLE AUPA 250ML.;UNIDADES;14;10;0;15.000;0;9.600;2;1
6951967415625;CEPILLO P/ ESPALDA;UNIDADES;20;10;0;7.000;0;4.500;2;1
6951991483638;CALZA PIE PARA DAMA;UNIDADES;11;10;0;8.000;0;5.500;2;1
6952013042840;CARAMELERO CRISTAL;UNIDADES;31;10;0;38.500;0;28.000;2;1
6952145601151;ROMPECABEZAS;UNIDADES;18;10;0;56.000;0;40.000;2;1
6952301202260;MONEDERO;UNIDADES;20;10;0;10.500;0;7.400;2;1
6952301202284;CARTERA;UNIDADES;20;10;0;36.000;0;25.700;2;1
6952495901161;CARGADOR;UNIDADES;1;10;0;10.000;0;4.500;2;1
6952585830012;SOMBRILLA;UNIDADES;20;10;0;24.000;0;16.000;2;1
6952860300063;CHUPETE PARA BEBE;UNIDADES;14;10;0;4.500;0;3.000;2;1
6952860300087;BIBERON 150ML;UNIDADES;1;10;0;8.500;0;5.500;2;1
6952860308076;BIBERON BABY;UNIDADES;1;10;0;13.500;0;9.000;2;1
6952938326179;CORTADOR P/PIZZA ACERO INOXIDABLE;UNIDADES;1;10;0;10.000;0;6.500;2;1
6953028164833;HOPPY C/ DISEÑO;UNIDADES;1;10;0;4.500;0;2.600;2;1
6953039741137;BANDEJA;UNIDADES;31;10;0;13.000;0;8.500;2;1
6953039748136;BANDEJA;UNIDADES;31;10;0;12.250;0;8.750;2;1
6953425160030;JUGUETE MUÑECA;UNIDADES;18;10;0;95.000;0;74.340;2;1
6953440500255;BOMBONERA CRISTAL;UNIDADES;31;10;0;22.500;0;17.000;2;1
6953440501375;JARRA VIDRIO COLD WATER JUG;UNIDADES;20;10;0;31.000;0;22.000;2;1
6953440501429;JARRA VIDRIO;UNIDADES;20;10;0;40.000;0;30.000;2;1
6953440503362;TAZA VIDRIO CRISTAL C/PLATILLITO;UNIDADES;31;10;0;29.000;0;20.500;2;1
6953440503898;FRUTERA VRIDRIO;UNIDADES;31;10;0;71.000;0;54.500;2;1
6953440504413;VASO VIDRIO CORTO CON RELIEVE;UNIDADES;31;10;0;7.000;0;4.666;2;1
6953440504512;FRUTERA VIDRIO;UNIDADES;31;10;0;71.000;0;54.500;2;1
6953440504567;FRUTERA + COMPOTERAS;UNIDADES;31;10;0;54.000;0;45.000;2;1
6953516300017;REPASADOR X 2;UNIDADES;31;10;0;13.000;0;8.500;2;1
6953571209102;BOLIGRAFOS COLORES;UNIDADES;1;10;0;11.500;0;7.000;2;1
6953571209126;BOLIGRAFOS COLORES X 12U.;UNIDADES;1;10;0;13.500;0;9.000;2;1
6954012197033;CARTUCHERA GS. 13000;UNIDADES;1;10;0;13.000;0;8.000;2;1
69543024912988;CARAMELO AVION X 30U;UNIDADES;26;10;0;29.000;0;24.150;2;1
6954302905713;JUGUETE RELOJ C/DISCO VOLADOR X 30U;UNIDADES;26;10;0;29.000;0;24.150;2;1
6954302913077;CARAMELOS PELOTAS C/LUZ  X 30U;UNIDADES;26;10;0;29.000;0;24.150;2;1
6954339888089;ADORNO CON LUZ;UNIDADES;20;10;0;17.500;0;12.750;2;1
6954365301057;TERMO AGUA CALIENTE HOME BASIC;UNIDADES;31;10;0;25.500;0;19.000;2;1
6954365324100;TERMO 1L;UNIDADES;31;10;0;36.000;0;25.900;2;1
6954365324636;TERMO GIAMECO 1L;UNIDADES;31;10;0;21.500;0;17.000;2;1
6954365324810;TERMO;UNIDADES;31;10;0;27.500;0;18.200;2;1
6954365326913;VIANDA TERMICA 1,4L;UNIDADES;31;10;0;48.500;0;34.500;2;1
6954458855252;JARRA MEDIDOR 600CC;UNIDADES;31;10;0;4.000;0;2.580;2;1
6954563494469;CAFETERA AURORA;UNIDADES;1;10;0;10.500;0;7.000;2;1
6954587200169;FOCO BAJO CONSUMO BOTE 27W;UNIDADES;29;10;0;17.500;0;11.000;2;1
6954587200176;FOCO BAJO CONSUMO BOTE 85W;UNIDADES;29;10;0;55.000;0;40.000;2;1
6954587200183;FOCO BAJO CONSUMO BOTE 65W;UNIDADES;29;10;0;53.000;0;38.500;2;1
6954587211257;FOCO BAJO CONSUMO BOTE 18W;UNIDADES;29;10;0;15.000;0;10.000;2;1
6954587211264;FOCO BAJO CONSUMO BOTE 42W;UNIDADES;29;10;0;24.500;0;15.500;2;1
6954587211271;FOCO BAJO CONSUMO BOTE 36W;UNIDADES;29;10;0;20.500;0;12.500;2;1
6954610300200;PLATITO REDONDO;UNIDADES;1;10;0;3.000;0;1.780;2;1
6954857513852;TAMBORCITOS;UNIDADES;1;10;0;8.000;0;5.250;2;1
6954971881233;MAMADERA ALG 280ML.;UNIDADES;14;10;0;14.000;0;10.000;2;1
6954971882667;MAMADERA ALG 150ML.;UNIDADES;14;10;0;14.000;0;8.000;2;1
6955010469788;JUGUETE CAMION;UNIDADES;18;10;0;28.000;0;20.000;2;1
6955010482701;JUGUETE;UNIDADES;1;10;0;25.000;0;14.500;2;1
6955010806811;MOTO DE CARRERA;UNIDADES;1;10;0;25.000;0;12.500;2;1
6955036082930;JUGUETE;UNIDADES;1;10;0;12.500;0;6.500;2;1
6955051800045;OLLA ELECTRICA;UNIDADES;27;10;0;171.500;0;135.000;2;1
6955077400281;PLASTILINA;UNIDADES;8;10;0;20.000;0;10.000;2;1
6955116042489;JUGUETE;UNIDADES;1;10;0;15.000;0;7.500;2;1
6955130604410;KIT DE DOCTORA;UNIDADES;1;10;0;26.000;0;13.000;2;1
6955140107819;JUGUETE;UNIDADES;18;10;0;55.000;0;39.530;2;1
6955200201594;JUGUETE;UNIDADES;18;10;0;60.000;0;40.000;2;1
6955220204230;JUGUETE TIRO AL BLANCO;UNIDADES;18;10;0;40.000;0;27.730;2;1
6955251617269;JUGUETE;UNIDADES;18;10;0;35.000;0;20.000;2;1
6955251618914;JUGUETE;UNIDADES;18;10;0;20.000;0;12.000;2;1
6955259302778;CANGURO P/ BEBE;UNIDADES;18;10;0;160.000;0;120.000;2;1
6955424808746;RELOJ DESPERTADOR;UNIDADES;20;10;0;18.000;0;13.500;2;1
6955450301624;JUEGO DE BROCHAS NEW...........;UNIDADES;54;10;0;20.000;0;14.000;2;1
6955583000470;MINI GELATINA ROYAL JELLY EN VASITO;UNIDADES;26;10;0;15.900;0;12.650;2;1
6955599122951;JUGUETE;UNIDADES;1;10;0;13.000;0;8.000;2;1
6955599127130;KIT SPIDER-MAN;UNIDADES;1;10;0;35.000;0;20.000;2;1
6955599127185;JUGUETE SOFIA;UNIDADES;18;10;0;22.000;0;15.000;2;1
6955599127369;KIT CAPITAN AMERICA;UNIDADES;1;10;0;32.000;0;16.000;2;1
6955648508033;SET UTILES;UNIDADES;1;10;0;6.000;0;4.000;2;1
6955662120341;JUGUETE SUPER HEROES DE MARVEL;UNIDADES;1;10;0;25.000;0;16.000;2;1
6955662120679;JUGUETE SUPER HEROES;UNIDADES;1;10;0;35.000;0;20.000;2;1
6955662122727;JUGUETE IRON MAN MARVEL;UNIDADES;1;10;0;62.000;0;31.000;2;1
6955662122741;SUPERMAN;UNIDADES;1;10;0;54.000;0;27.000;2;1
6955692611024;CEPILLO PARA MAMADERA;UNIDADES;14;10;0;10.000;0;4.500;2;1
6955696090061;JUGUETE;UNIDADES;18;10;0;10.000;0;6.000;2;1
6955696121802;MARVEL HEROES;UNIDADES;18;10;0;25.000;0;17.700;2;1
6955696122922;JUGUETE;UNIDADES;18;10;0;38.000;0;28.320;2;1
6955697121719;JUGUETE SPIDERMAN;UNIDADES;1;10;0;57.000;0;40.000;2;1
6955699122981;JUGUETE TOY STORY 3;UNIDADES;1;10;0;13.000;0;8.000;2;1
6955705386543;SELLO DISNEY PRINCESA/CARS;UNIDADES;18;10;0;10.000;0;4.500;2;1
6955799127381;JUGUETE TORTUGAS NINJAS;UNIDADES;18;10;0;43.500;0;28.800;2;1
6955899128806;MUÑECOS SUPER HEROES;UNIDADES;18;10;0;40.000;0;26.400;2;1
6956;SONAJERO WINNIE THE POOH.........;UNIDADES;18;10;0;16.500;0;9.250;2;1
6956020400198;JUGUETE BOMBERO;UNIDADES;18;10;0;70.000;0;50.740;2;1
6956026004864;JUGUETES;UNIDADES;18;10;0;37.000;0;25.900;2;1
6956026029515;AUTO STUNNING;UNIDADES;18;10;0;30.000;0;20.475;2;1
6956130402150;JUGUETE;UNIDADES;1;10;0;55.000;0;0;2;1
6956131000201;JUGUETE;UNIDADES;1;10;0;38.000;0;0;2;1
6956288663281;ESPATULA MADERA GS. 6000;UNIDADES;1;10;0;6.000;0;4.000;2;1
6956317500204;PEINES;UNIDADES;1;10;0;12.000;0;0;2;1
6956542135042;CABLE TRI COLOR PARA TELEVISOR;UNIDADES;29;10;0;9.000;0;7.500;2;1
6956702501588;BOLSA P/REGALO;UNIDADES;20;10;0;5.000;0;3.450;2;1
6956702501595;BOLSA P/REGALO;UNIDADES;20;10;0;3.500;0;2.450;2;1
6956798410481;CALCULADORA GRANDE CAOHUA KD-1048B;UNIDADES;8;10;0;33.500;0;24.200;2;1
6956799120341;JUGUETE;UNIDADES;18;10;0;35.000;0;22.800;2;1
6956799127722;JUGUETE 26000;UNIDADES;1;10;0;26.000;0;13.500;2;1
6956799127746;MUÑECOS PONY;UNIDADES;18;10;0;30.000;0;21.000;2;1
6956799127784;MUÑECOS SUPER HEROES;UNIDADES;18;10;0;35.000;0;24.000;2;1
6956825489428;MASCARA C/LUZ SPIDERMAN;UNIDADES;18;10;0;20.000;0;12.500;2;1
6956836322034;ALFOMBRA P/ BAÑO;UNIDADES;20;10;0;19.500;0;13.000;2;1
6956836332027;ALFONBRA P/ BAÑO;UNIDADES;20;10;0;19.500;0;13.000;2;1
6956899092708;JUGUETE;UNIDADES;18;10;0;10.000;0;6.000;2;1
6956899127325;MUÑECAS LALA LOPSY;UNIDADES;18;10;0;25.000;0;18.000;2;1
6956899127844;JUGUETE TORTUAS NINJAS;UNIDADES;18;10;0;38.000;0;27.800;2;1
6956899127875;JUGUETE PEPPA PIG;UNIDADES;18;10;0;28.000;0;20.000;2;1
6956909127703;JUGUETE PEPPA PIG;UNIDADES;18;10;0;25.000;0;20.000;2;1
6956909127864;JUGUETE;UNIDADES;18;10;0;25.000;0;15.000;2;1
6956909758181;MINECRAFT MUÑECOS;UNIDADES;18;10;0;40.000;0;26.325;2;1
6956911326989;AUTO C/ POWER;UNIDADES;18;10;0;85.000;0;56.400;2;1
6957090233259;CHUPETE APPLE AUPA;UNIDADES;14;10;0;6.500;0;4.633;2;1
6957090233723;BIBERON APPLE;UNIDADES;1;10;0;12.000;0;8.000;2;1
6957111500063;MOJA DEDOS;UNIDADES;20;10;0;6.000;0;5.000;2;1
6957111501121;JABONERAS;UNIDADES;20;10;0;6.000;0;4.000;2;1
6957136500024;CREMA DENTAL FRESH UP DUO 90GR;UNIDADES;23;10;0;6.500;0;5.350;2;1
6957136500031;CREMA DENTAL FRESH UP SENSITIVE 90GR;UNIDADES;23;10;0;9.000;0;7.500;2;1
6957136500055;CREMA DENTAL FRESH UP WHITENING 90GR;UNIDADES;23;10;0;7.000;0;5.900;2;1
6957392100068;AGENDA PEPPA PIG;UNIDADES;20;10;0;10.000;0;5.000;2;1
6957392100075;AGENDA;UNIDADES;8;10;0;13.500;0;8.850;2;1
6957678910381;PORTAESCARBADIENTES;UNIDADES;31;10;0;12.000;0;8.000;2;1
6957909120992;JUGUETE AVENGERS;UNIDADES;18;10;0;35.000;0;17.500;2;1
6957909121777;JUGUETE SPIDER MAN;UNIDADES;18;10;0;37.500;0;25.000;2;1
6957909127953;MUÑECO MAX;UNIDADES;18;10;0;35.000;0;24.000;2;1
6957909127960;JUGUETE;UNIDADES;18;10;0;35.000;0;20.000;2;1
6957909128066;JUGUETE ANGRY BIRDS STAR WARS;UNIDADES;18;10;0;16.500;0;11.000;2;1
6957909128257;JUGUETE SOFIA;UNIDADES;1;10;0;40.000;0;25.000;2;1
6957909128370;JUGUETE;UNIDADES;18;10;0;38.000;0;27.140;2;1
6957909128417;JUGUETE BATMAN;UNIDADES;18;10;0;38.000;0;20.000;2;1
6957909128424;JUGUETE SUPER HEROES;UNIDADES;18;10;0;38.000;0;27.730;2;1
6958;ABRIDOR;UNIDADES;20;10;0;12.000;0;9.000;2;1
